MatchId,BotType,Result,TimeMs,TotalClicks
604,Bot0,DEFEAT,0.00460,3
605,Bot0,DEFEAT,0.00080,1
606,Bot0,DEFEAT,0.00470,2
607,Bot0,DEFEAT,0.00770,6
608,Bot0,DEFEAT,0.00410,2
609,Bot0,DEFEAT,0.00490,4
610,Bot0,DEFEAT,0.00410,2
611,Bot0,DEFEAT,0.00150,2
612,Bot0,DEFEAT,0.00840,7
613,Bot0,DEFEAT,0.00370,2
614,Bot0,DEFEAT,0.00090,1
615,Bot0,DEFEAT,0.00080,1
616,Bot0,DEFEAT,0.00590,7
617,Bot0,DEFEAT,0.00540,6
618,Bot0,DEFEAT,0.00600,2
619,Bot0,DEFEAT,0.00540,2
620,Bot0,DEFEAT,0.00460,3
621,Bot0,DEFEAT,0.00510,7
622,Bot0,DEFEAT,0.00160,2
623,Bot0,DEFEAT,0.00400,3
624,Bot0,DEFEAT,0.00670,3
625,Bot0,DEFEAT,0.00580,4
626,Bot0,DEFEAT,0.00530,3
627,Bot0,DEFEAT,0.02220,4
628,Bot0,DEFEAT,0.00140,1
629,Bot0,DEFEAT,0.00280,2
630,Bot0,DEFEAT,0.00620,7
631,Bot0,DEFEAT,0.00700,4
632,Bot0,DEFEAT,0.00420,2
633,Bot0,DEFEAT,0.00260,3
634,Bot0,DEFEAT,0.00600,4
635,Bot0,DEFEAT,0.00520,4
636,Bot0,DEFEAT,0.00540,3
637,Bot0,DEFEAT,0.00800,7
638,Bot0,DEFEAT,0.00090,1
639,Bot0,DEFEAT,0.00810,5
640,Bot0,DEFEAT,0.00480,4
641,Bot0,DEFEAT,0.00450,2
642,Bot0,DEFEAT,0.00110,2
643,Bot0,DEFEAT,0.00410,2
644,Bot0,DEFEAT,0.00570,2
645,Bot0,DEFEAT,0.00900,9
646,Bot0,DEFEAT,0.00270,5
647,Bot0,DEFEAT,0.00370,2
648,Bot0,DEFEAT,0.00530,5
649,Bot0,DEFEAT,0.00800,7
650,Bot0,DEFEAT,0.00410,2
651,Bot0,DEFEAT,0.00500,4
652,Bot0,DEFEAT,0.00110,1
653,Bot0,DEFEAT,0.00520,6
654,Bot0,DEFEAT,0.00260,2
655,Bot0,DEFEAT,0.00570,2
656,Bot0,DEFEAT,0.00700,4
657,Bot0,DEFEAT,0.00150,2
658,Bot0,DEFEAT,0.00490,3
659,Bot0,DEFEAT,0.00440,3
660,Bot0,DEFEAT,0.00900,10
